# Columns:
# 1: X
# 2: Y
# 3: computed depth
# 4: measured depth
# 5: difference between computed and measured depth
66 76 0.552687 0.475 0.0776872
67 76 0.552648 0.476 0.0766477
68 76 0.552608 0.477 0.0756083
69 76 0.552569 0.478 0.0745689
70 76 0.55253 0.477 0.0755296
71 76 0.55249 0.477 0.0754902
72 76 0.552451 0.476 0.0764508
73 76 0.552411 0.476 0.0764114
74 76 0.552372 0.477 0.075372
75 76 0.552333 0.48 0.0723327
76 76 0.552293 0.48 0.0722933
77 76 0.552254 0.48 0.072254
78 76 0.552215 0.48 0.0722146
79 76 0.552175 0.479 0.0731753
80 76 0.552136 0.481 0.0711359
81 76 0.552097 0.478 0.0740966
82 76 0.552057 0.476 0.0760573
83 76 0.552018 0.475 0.077018
84 76 0.551979 0.476 0.0759787
86 76 0.5519 0.475 0.0769001
87 76 0.551861 0.473 0.0788608
88 76 0.551821 0.473 0.0788215
89 76 0.551782 0.473 0.0787822
90 76 0.551743 0.475 0.0767429
91 76 0.551704 0.477 0.0747036
92 76 0.551664 0.479 0.0726644
93 76 0.551625 0.478 0.0736251
94 76 0.551586 0.479 0.0725858
95 76 0.551547 0.479 0.0725466
96 76 0.551507 0.48 0.0715073
97 76 0.551468 0.478 0.0734681
