seq,timestamp_pc_us,timestamp_pc_iso,j1_pos,j2_pos,j3_pos,j4_pos,j5_pos,j6_pos,j1_vel,j2_vel,j3_vel,j4_vel,j5_vel,j6_vel,j1_acc,j2_acc,j3_acc,j4_acc,j5_acc,j6_acc,command_sent
58,1768256253810371,2026-01-12T22:17:33.810376,0.7168392987764675,0.011033959928735047,0.7798391651217478,1.4864286988211293,1.2528841488980942,0.26403565925287487,0.09312165419391714,0.0014333764940440501,0.10130570852531573,0.1930958577630924,0.16275704283772754,0.03429978992191973,-0.09645121886269974,-0.0014846268694048562,-0.10492789404996784,-0.19999999999793183,-0.16857642076996676,-0.0355261788822424,"<58,0.7168,0.0110,0.7798,1.4864,1.2529,0.2640>"
59,1768256253861189,2026-01-12T22:17:33.861194,0.7256692081015407,0.011169874443792352,0.7894450965040241,1.5047382845974386,1.2683169710780084,0.2672880073506537,0.08347653230755912,0.0012849138071022283,0.09081291912022366,0.17309585776311784,0.14589940076057992,0.030747172033662822,-0.09645121883657655,-0.0014846268690021334,-0.10492789402153817,-0.19999999994370116,-0.1685764207242649,-0.035526178872613876,"<59,0.7257,0.0112,0.7894,1.5047,1.2683,0.2673>"
60,1768256253912793,2026-01-12T22:17:33.912797,0.7335346052379765,0.01129094269015545,0.7980017489457896,1.5210478703737471,1.282064029050205,0.27018509365960636,0.07383141042119569,0.0011364511201603317,0.08032012971512634,0.15309585776313323,0.12904175868342155,0.027194554145403844,-0.09645121882249168,-0.0014846268687856903,-0.10492789400619074,-0.19999999991450165,-0.1685764206996486,-0.035526178867432034,"<60,0.7335,0.0113,0.7980,1.5210,1.2821,0.2702>"
61,1768256253963858,2026-01-12T22:17:33.963863,0.7404354901857753,0.01139716466782435,0.8055091224470444,1.5353574561500558,1.2941253228146845,0.2727269181797328,0.06418628853482007,0.0009879884332182475,0.06982734031001574,0.1330958577631233,0.11218411660624186,0.023641936257140374,-0.0964512188323666,-0.001484626868937789,-0.10492789401696188,-0.19999999993503406,-0.16857642071695525,-0.035526178871085196,"<61,0.7404,0.0114,0.8055,1.5354,1.2941,0.2727>"
62,1768256254015710,2026-01-12T22:17:34.015714,0.7463718629449371,0.011488540376799047,0.811967217007789,1.5476670419263645,1.3045008523714472,0.2749134809110332,0.054541166648423574,0.0008395257462758422,0.05933455090488277,0.11309585776307078,0.09532647452902504,0.020089318368869225,-0.09645121888142298,-0.0014846268696927115,-0.10492789407032024,-0.20000000003672058,-0.1685764208026514,-0.03552617888914039,"<62,0.7464,0.0115,0.8120,1.5477,1.3045,0.2749>"
63,1768256254066354,2026-01-12T22:17:34.066359,0.7513437235154619,0.011565069817079545,0.817376032628023,1.5579766277026739,1.313190617720493,0.27674478185350737,0.04489604476208043,0.0006910630593342579,0.04884176149980745,0.09309585776312809,0.07846883245190224,0.01653670048061772,-0.09645121882878195,-0.0014846268688824037,-0.10492789401307075,-0.19999999992759826,-0.16857642071066548,-0.035526178869752616,"<63,0.7513,0.0116,0.8174,1.5580,1.3132,0.2767>"
64,1768256254117986,2026-01-12T22:17:34.117991,0.7553510718973495,0.011626752988665843,0.8217355693077465,1.5662862134789828,1.3201946188618217,0.2782208210071554,0.03525092287568671,0.0005426003723918951,0.03834897209467711,0.07309585776308054,0.061611190374691045,0.012984082592347587,-0.09645121887180537,-0.0014846268695447096,-0.10492789405987075,-0.20000000001678517,-0.16857642078586238,-0.03552617888559924,"<64,0.7554,0.0116,0.8217,1.5663,1.3202,0.2782>"
65,1768256254168567,2026-01-12T22:17:34.168572,0.7583939080906001,0.011673589891557938,0.8250458270469594,1.572595799255292,1.325512855795433,0.27934159837197725,0.025605800989317053,0.0003941376854499027,0.027856182689572948,0.053095857763082885,0.044753548297521914,0.009431464704086318,-0.09645121887058244,-0.0014846268695259306,-0.10492789405853356,-0.20000000001425328,-0.16857642078372875,-0.03552617888514932,"<65,0.7584,0.0117,0.8250,1.5726,1.3255,0.2793>"
66,1768256254220252,2026-01-12T22:17:34.220257,0.7604722320952136,0.011705580525755835,0.8273068058456619,1.5769053850316008,1.3291453285213273,0.28010711394797294,0.015960679102954848,0.00024567499850802505,0.017363393284476895,0.033095857763100686,0.02789590622036581,0.005878846815827794,-0.0964512188530734,-0.0014846268692564717,-0.10492789403948413,-0.19999999997795112,-0.16857642075312546,-0.03552617887870021,"<66,0.7605,0.0117,0.8273,1.5769,1.3291,0.2801>"
67,1768256254270933,2026-01-12T22:17:34.270937,0.76158604391119,0.011722724891259528,0.8285185057038537,1.5792149708079097,1.3310920370395043,0.2805173677351424,0.006315557216578278,9.721231156592627e-05,0.006870603879365213,0.013095857763088695,0.011038264143184595,0.0023262289275639784,-0.09645121886603178,-0.001484626869455871,-0.10492789405358267,-0.20000000000481727,-0.16857642077577406,-0.03552617888347279,"<67,0.7616,0.0117,0.8285,1.5792,1.3311,0.2805>"
68,1768256254322831,2026-01-12T22:17:34.322837,0.7617928130086977,0.011725907587772253,0.8287434468317306,1.579643724534288,1.331453425882431,0.2805935276430419,1.950333301957453e-17,3.002053533924147e-19,2.1217395537656208e-17,4.044185910627851e-17,3.408771928745131e-17,7.18372360477619e-18,-0.09645121884164003,-0.001484626869080418,-0.10492789402704661,-0.19999999995424042,-0.1685764207331411,-0.03552617887448854,"<68,0.7618,0.0117,0.8287,1.5796,1.3315,0.2806>"
69,1768256354742355,2026-01-12T22:19:14.742358,0.7617928130086977,0.011725907587772253,0.8287434468317306,1.579643724534288,1.331453425882431,0.2805935276430419,-0.0,-0.0,-0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,"<69,0.7618,0.0117,0.8287,1.5796,1.3315,0.2806>"
70,1768256354792618,2026-01-12T22:19:14.792624,0.7613357354045724,0.01171904940591399,0.8280801329401757,1.5792386064943813,1.331642112393548,0.2815935276430419,-0.009141552082503807,-0.0001371636371652552,-0.01326627783109784,-0.008102360798132688,0.003773730222341495,0.019999999999999886,-0.09141552082500491,-0.0013716363716520395,-0.13266277831092868,-0.08102360798129711,0.037737302223401166,0.1999999999999223,"<70,0.7613,0.0117,0.8281,1.5792,1.3316,0.2816>"
71,1768256354842900,2026-01-12T22:19:14.842905,0.7599645025921969,0.011698474860339203,0.8260901912655111,1.5780232523746613,1.3322081719268994,0.28459352764304185,-0.018283104165007422,-0.0002743272743305075,-0.026532555662195405,-0.01620472159626521,0.007547460444682912,0.03999999999999936,-0.09141552082478227,-0.0013716363716487195,-0.13266277831060655,-0.08102360798109977,0.03773730222331011,0.1999999999994435,"<71,0.7600,0.0117,0.8261,1.5780,1.3322,0.2846>"
72,1768256354893145,2026-01-12T22:19:14.893149,0.757679114571571,0.011664183951047888,0.8227736218077366,1.5759976621751284,1.333151604482485,0.2895935276430419,-0.027424656247511316,-0.000411490911495764,-0.03979883349329337,-0.024307082394397973,0.011321190667024441,0.059999999999999436,-0.0914155208246754,-0.0013716363716470448,-0.13266277831045106,-0.0810236079810059,0.03773730222326468,0.19999999999920343,"<72,0.7577,0.0117,0.8228,1.5760,1.3332,0.2896>"
73,1768256354943540,2026-01-12T22:19:14.943547,0.7544795713426946,0.01161617667804005,0.8181304245668524,1.5731618358957817,1.3344724100603045,0.2965935276430419,-0.036566208330015136,-0.0005486545486610194,-0.053065111324391234,-0.032409443192530675,0.015094920889365942,0.07999999999999935,-0.09141552082442533,-0.0013716363716433481,-0.1326627783100911,-0.08102360798078938,0.037737302223161316,0.19999999999865664,"<73,0.7545,0.0116,0.8181,1.5732,1.3345,0.2966>"
74,1768256354993861,2026-01-12T22:19:14.993866,0.7503658729055678,0.011554453041315683,0.8121605995428582,1.5695157735366219,1.3361705886603579,0.30559352764304204,-0.045707760412517784,-0.0006858181858262573,-0.06633138915548739,-0.040511803990662336,0.01886865111170696,0.09999999999999672,-0.09141552082300607,-0.0013716363716221416,-0.13266277830802414,-0.08102360797952857,0.037737302222579164,0.19999999999557022,"<74,0.7504,0.0116,0.8122,1.5695,1.3362,0.3056>"
75,1768256355044177,2026-01-12T22:19:15.044181,0.7453380192601907,0.011479013040874791,0.8048641467357542,1.565059475097649,1.338246140282646,0.3165935276430421,-0.05484931249502277,-0.0008229818229915301,-0.07959766698658695,-0.048614164788796065,0.02264238133404894,0.11999999999999918,-0.09141552082391506,-0.001371636371635694,-0.1326627783093564,-0.08102360798032654,0.037737302222950395,0.19999999999754087,"<75,0.7453,0.0115,0.8049,1.5651,1.3382,0.3166>"
76,1768256355094424,2026-01-12T22:19:15.094428,0.7393960112931807,0.01138985669002055,0.7962410674322055,1.5597929413646914,1.3406990645611627,0.32959352570328954,-0.06399084711481642,-0.000960145198139043,-0.09286391947569007,-0.05671651010934135,0.026416104347596656,0.13999996179486718,-0.09141552082188478,-0.001371636371605181,-0.13266277830639073,-0.08102360797853383,0.03773730222210667,0.19999999999311338,"<76,0.7394,0.0114,0.7962,1.5598,1.3407,0.3296>"
77,1768256355144668,2026-01-12T22:19:15.144672,0.7325398489775736,0.011286983988348381,0.7862913615930813,1.5537161723138504,1.3435293615070396,0.3445935218827766,-0.07313239919732352,-0.0010973088353043476,-0.10613019730679268,-0.06481887090747707,0.030189834569939403,0.15999996179487425,-0.09141552082746374,-0.0013716363716887536,-0.13266277831447768,-0.08102360798347302,0.03773730222440991,0.20000000000529505,"<77,0.7325,0.0113,0.7863,1.5537,1.3435,0.3446>"
78,1768256355194926,2026-01-12T22:19:15.194930,0.7247695314537163,0.011170394922959686,0.7750150279708473,1.5468291671831964,1.3467370314751506,0.3615935180622637,-0.08227395127982555,-0.001234472472469576,-0.11939647513788794,-0.07292123170560828,0.03396356479228006,0.17999996179487024,-0.09141552082373301,-0.0013716363716324421,-0.13266277830904646,-0.08102360798017377,0.03773730222287449,0.1999999999970719,"<78,0.7248,0.0112,0.7750,1.5468,1.3467,0.3616>"
79,1768256355245168,2026-01-12T22:19:15.245171,0.7160850587756122,0.01104008949466476,0.7624120666438743,1.5391319260205938,1.3503220744432023,0.38059351412360054,-0.09141550269999953,-0.001371636099696952,-0.1326627520078078,-0.0810235919167019,0.03773729474120546,0.19999996034581535,-0.09141552080571612,-0.0013716363713625137,-0.13266277828291617,-0.0810236079641992,0.037737302215437626,0.1999999999576815,"<79,0.7161,0.0110,0.7624,1.5391,1.3503,0.3806>"
80,1768256355295406,2026-01-12T22:19:15.295411,0.706486430901486,0.010896067702836788,0.7484824775515372,1.530624448789016,1.3542844904284403,0.4015935101581843,-0.10055705478250561,-0.0015087997368622406,-0.14592902983890887,-0.08912595271483656,0.04151102496354788,0.2199999603458201,-0.09141552081107981,-0.0013716363714435084,-0.1326627782907039,-0.08102360796894388,0.03773730221765536,0.1999999999694407,"<80,0.7065,0.0109,0.7485,1.5306,1.3543,0.4016>"
81,1768256355345661,2026-01-12T22:19:15.345665,0.695973648565362,0.010738329558489369,0.7332262617590564,1.5213067361390449,1.3586242791278513,0.4245935045601077,-0.10969859695724847,-0.0016459632253673516,-0.15919529329180324,-0.09722830473150228,0.04528475109586019,0.23999993866950034,-0.09141552080754417,-0.001371636371389793,-0.1326627782857573,-0.08102360796579638,0.03773730221617303,0.19999999996175707,"<81,0.6960,0.0107,0.7332,1.5213,1.3586,0.4246>"
82,1768256355395918,2026-01-12T22:19:15.395922,0.6845467112663144,0.010566875054106412,0.7166434185394857,1.5111787876266993,1.3633414407482234,0.4495934984253024,-0.11884014830934146,-0.0017831268515732203,-0.17246157006292367,-0.10533066488225437,0.049058481016678944,0.2599999370714985,-0.09141552080028063,-0.0013716363712794478,-0.13266277827486156,-0.08102360795945282,0.03773730221317232,0.1999999999456779,"<82,0.6845,0.0106,0.7166,1.5112,1.3633,0.4496>"
83,1768256355446268,2026-01-12T22:19:15.446274,0.6722056188312548,0.010381704187090824,0.6987339476416381,1.500240603098567,1.3684359753610085,0.4765934921324527,-0.12798170039184514,-0.0019202904887384738,-0.18572784789402136,-0.11343302568038695,0.05283221123902029,0.2799999370714981,-0.09141552080557609,-0.0013716363713626187,-0.13266277828299605,-0.08102360796403914,0.03773730221540769,0.1999999999573994,"<83,0.6722,0.0104,0.6987,1.5002,1.3684,0.4766>"
84,1768256355496730,2026-01-12T22:19:15.496739,0.6589503777122085,0.010182817054251466,0.6794978584287331,1.4884921882732214,1.3739078803027422,0.5055934715657388,-0.13710719456300763,-0.002057213186345,-0.1989708223832667,-0.12152115399478192,0.0565993125842547,0.29996480537570597,-0.07063266368749054,-0.0010598017674249315,-0.10250256542561068,-0.06260329976399902,0.029157917084129792,0.1545310097235853,"<84,0.6590,0.0102,0.6795,1.4885,1.3739,0.5056>"
85,1768256355547112,2026-01-12T22:19:15.547117,0.645238051420334,0.009977071625989887,0.6595984443405237,1.4763386486996593,1.379568474880034,0.5355934675579265,-0.13712328123754558,-0.0020574545574786433,-0.19899416746645093,-0.12153541197198173,0.05660595333511767,0.29999999999997357,2.944932251453992e-11,4.411922959665413e-13,4.265771430595828e-11,2.607983481264748e-11,-1.2147003165322243e-11,-6.428982535210774e-11,"<85,0.6452,0.0100,0.6596,1.4763,1.3796,0.5356>"
86,1768256355597394,2026-01-12T22:19:15.597399,0.6315257232965796,0.009771326170242027,0.639699027593879,1.4641851075024614,1.385229070213546,0.5655934675579233,-0.13712328123754658,-0.002057454557478658,-0.19899416746645238,-0.1215354119719826,0.05660595333511808,0.29999999999997573,2.9402941790440405e-11,4.410899543843343e-13,4.260126977617425e-11,2.6066697771824348e-11,-1.213512934243862e-11,-6.423186286390473e-11,"<86,0.6315,0.0098,0.6397,1.4642,1.3852,0.5656>"
87,1768256355647707,2026-01-12T22:19:15.647714,0.6178133951728253,0.009565580714494166,0.6197996108472343,1.4520315663052634,1.3908896655470575,0.5955934675579201,-0.13712328123753542,-0.0020574545574784915,-0.19899416746643506,-0.12153541197197044,0.056605953335111585,0.2999999999999488,2.9483200906627255e-11,4.421170159650488e-13,4.275762785510872e-11,2.6129661467010886e-11,-1.2165313644233344e-11,-6.448576880762312e-11,"<87,0.6178,0.0096,0.6198,1.4520,1.3909,0.5956>"
88,1768256355698004,2026-01-12T22:19:15.698008,0.604101067049071,0.009359835258746304,0.5999001941005895,1.4398780251080658,1.396550260880569,0.6255934675579169,-0.13712328123755183,-0.0020574545574787487,-0.19899416746645995,-0.12153541197198725,0.05660595333512025,0.2999999999999864,2.970671735011667e-11,4.456007602517501e-13,4.3173762548836235e-11,2.6339956050436782e-11,-1.2278776504714892e-11,-6.495868860558846e-11,"<88,0.6041,0.0094,0.5999,1.4399,1.3966,0.6256>"
89,1768256355748325,2026-01-12T22:19:15.748331,0.5903887389253163,0.009154089802998438,0.5800007773539444,1.4277244839108674,1.4022108562140807,0.6555934675579141,-0.137123281237557,-0.0020574545574788263,-0.19899416746646745,-0.12153541197199183,0.05660595333512239,0.2999999999999977,6.119485662070861e-12,9.071352944576196e-14,8.94386365994972e-12,5.413391162601146e-12,-2.5105582203367636e-12,-1.3180430656768008e-11,"<89,0.5904,0.0092,0.5800,1.4277,1.4022,0.6556>"
90,1768256355798638,2026-01-12T22:19:15.798643,0.5766764108015607,0.008948344347250557,0.5601013606072979,1.4155709427136687,1.407871451547593,0.6855934675579136,-0.13712328123755463,-0.002057454557478791,-0.198994167466464,-0.12153541197198814,0.0566059533351214,0.2999999999999925,5.8048454143608054e-12,8.704342292199292e-14,8.47320177418795e-12,5.149459641771683e-12,-2.41088337773856e-12,-1.273320929601725e-11,"<90,0.5767,0.0089,0.5601,1.4156,1.4079,0.6856>"
91,1768256355848977,2026-01-12T22:19:15.848986,0.5629640826778053,0.008742598891502676,0.5402019438606513,1.4034174015164695,1.413532046881105,0.7155934675579131,-0.13712328123755768,-0.0020574545574788368,-0.19899416746646845,-0.12153541197199084,0.056605953335121084,0.3,3.235847875115856e-12,5.056012304868525e-14,6.471695750231712e-12,4.853771812673784e-12,-1.617923937557928e-12,-6.471695750231712e-12,"<91,0.5630,0.0087,0.5402,1.4034,1.4135,0.7156>"
92,1768256355899372,2026-01-12T22:19:15.899382,0.5492517545540497,0.008536853435754796,0.5203025271140048,1.3912638603192709,1.419192642214617,0.7455934675579124,-0.1371232812375554,-0.0020574545574788025,-0.1989941674664656,-0.12153541197199043,0.05660595333512173,0.2999999999999942,6.275568851017858e-12,9.499152069411796e-14,9.08650073220294e-12,5.556493253505395e-12,-2.598477727374582e-12,-1.3727806861601565e-11,"<92,0.5493,0.0085,0.5203,1.3913,1.4192,0.7456>"
93,1768256355949843,2026-01-12T22:19:15.949853,0.5355394264302943,0.008331107980006917,0.5004031103673584,1.3791103191220717,1.4248532375481293,0.7755934675579117,-0.13712328123755563,-0.0020574545574788055,-0.19899416746646587,-0.12153541197199061,0.05660595333512181,0.29999999999999466,6.242702903136446e-12,9.532536393283636e-14,9.15123493755229e-12,5.56877474882058e-12,-2.6070378601166408e-12,-1.3762322309187165e-11,"<93,0.5355,0.0083,0.5004,1.3791,1.4249,0.7756>"
94,1768256356000176,2026-01-12T22:19:16.000180,0.5218270983065387,0.00812536252425904,0.480503693620712,1.366956777924873,1.4305138328816414,0.8055934675579111,-0.13712328123755393,-0.0020574545574787687,-0.19899416746646226,-0.12153541197198682,0.05660595333511922,0.29999999999999005,5.6386767338820155e-12,8.434377355368486e-14,8.182957699170242e-12,5.002606492559959e-12,-2.329392370246991e-12,-1.2377583074375156e-11,"<94,0.5218,0.0081,0.4805,1.3670,1.4305,0.8056>"
95,1768256356050688,2026-01-12T22:19:16.050699,0.5081147701827832,0.007919617068511159,0.4606042768740654,1.354803236727674,1.4361744282151532,0.8355934675579105,-0.13712328123755668,-0.002057454557478822,-0.19899416746646703,-0.12153541197199157,0.056605953335122264,0.29999999999999705,6.22478068920257e-12,9.142646637266275e-14,8.9636841924517e-12,5.477807006498261e-12,-2.5521600825730537e-12,-1.344552628867755e-11,"<95,0.5081,0.0079,0.4606,1.3548,1.4362,0.8356>"
96,1768256356101039,2026-01-12T22:19:16.101044,0.4944024420590276,0.007713871612763279,0.44070486012741894,1.342649695530475,1.4418350235486654,0.86559346755791,-0.1371232812375569,-0.002057454557478825,-0.1989941674664673,-0.12153541197199175,0.05660595333512235,0.2999999999999975,6.14803448149659e-12,9.148860835560401e-14,9.075669948875917e-12,5.489316501336241e-12,-2.5616810339569122e-12,-1.346712314994491e-11,"<96,0.4944,0.0077,0.4407,1.3426,1.4418,0.8656>"
